         8829825 function calls (8749251 primitive calls) in 429.982 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      917    0.002    0.000    0.014    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2218(get_affine)
        2    0.002    0.001    0.002    0.001 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\unit.py:102(convert_length_to_lu)
    14025    0.002    0.000    0.002    0.000 {built-in method builtins.id}
       48    0.002    0.000    0.017    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\ticker.py:2202(_raw_ticks)
    10016    0.002    0.000    0.002    0.000 {built-in method torch._C._has_torch_function_unary}
3069/1671    0.002    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2369(<lambda>)
       56    0.002    0.000    0.002    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       37    0.002    0.000    0.040    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\axis.py:57(__init__)
      706    0.002    0.000    0.045    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:52(_wrapfunc)
      452    0.002    0.000    0.019    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:829(from_extents)
      909    0.002    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\contextlib.py:86(__init__)
      534    0.002    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:97(fill)
       24    0.002    0.000    0.091    0.004 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\axis.py:1023(_update_ticks)
     8104    0.002    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1900(get_matrix)
      282    0.002    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:751(__init__)
        2    0.002    0.001    0.003    0.002 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\util.py:36(torch_gradient)
      610    0.002    0.000    0.116    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1716(ravel)
     1380    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
